year,month,day,u1060S
1990,4,14,2.1132698
1990,4,15,4.146389
1990,4,16,5.5580673
1990,4,17,5.68491
1990,4,18,4.5651627
1990,4,19,3.8599548
1990,4,20,3.4982147
1990,4,21,4.1476364
1990,4,22,5.601227
1990,4,23,6.287174
1990,4,24,6.8517876
1990,4,25,5.2321434
1990,4,26,4.0345154
1990,4,27,2.6305962
1990,4,28,1.3599968
1990,4,29,0.6219063
1990,4,30,-0.027061462
1990,5,1,-0.393013
1990,5,2,0.13077927
1990,5,3,0.5701637
1990,5,4,0.8956413
1990,5,5,2.130169
1990,5,6,3.451641
1990,5,7,3.650631
1990,5,8,3.5034218
1990,5,9,3.4911156
1990,5,10,2.8477135
1990,5,11,1.9249916
1990,5,12,0.5934906
1990,5,13,-0.6023674
1990,5,14,-0.970829
1990,5,15,0.59340286
1990,5,16,3.0473557
1990,5,17,5.1741714
1990,5,18,4.8317566
1990,5,19,2.9569054
1990,5,20,3.5398865
1990,5,21,4.7549553
1990,5,22,5.115677
1990,5,23,4.51392
1990,5,24,4.827549
1990,5,25,4.9540443
1990,5,26,5.2522964
1990,5,27,4.73872
1990,5,28,5.095688
1990,5,29,5.192211
1990,5,30,4.5945816
1990,5,31,2.5941658
1990,6,1,1.088398
1990,6,2,-0.25422287
1990,6,3,-0.9767914
1990,6,4,-0.1271019
1990,6,5,-0.085819244
1990,6,6,-1.9129524
1990,6,7,-2.0838928
1990,6,8,-2.4867554
1990,6,9,-2.8153114
1990,6,10,-2.820053
1990,6,11,-2.2178993
1990,6,12,0.22569275
1990,6,13,2.1092682
1990,6,14,2.544918
1990,6,15,1.8675156
1990,6,16,1.0241737
1990,6,17,1.0007095
1990,6,18,1.9661255
1990,6,19,2.8266373
1990,6,20,3.379074
1990,6,21,4.5873413
1990,6,22,4.741089
1990,6,23,5.4913025
1990,6,24,6.169403
1990,6,25,4.1097183
1990,6,26,2.0131226
1990,6,27,0.75907135
1990,6,28,-0.46796417
1990,6,29,-0.30956268
1990,6,30,0.493721
1990,7,1,-0.14237213
1990,7,2,0.6846924
1990,7,3,1.2054977
1990,7,4,1.0449905
1990,7,5,-0.020973206
1990,7,6,-1.1781387
1990,7,7,-1.4818726
1990,7,8,-2.0059662
1990,7,9,-3.3693848
1990,7,10,-4.613907
1990,7,11,-4.6428223
1990,7,12,-5.341858
1990,7,13,-8.521286
1990,7,14,-8.857254
1990,7,15,-8.233513
1990,7,16,-7.0928955
1990,7,17,-5.851181
1990,7,18,-5.6470337
1990,7,19,-4.0520554
1990,7,20,-3.2434616
1990,7,21,-3.1127777
1990,7,22,-4.943161
1990,7,23,-4.648247
1990,7,24,-5.270012
1990,7,25,-6.809273
1990,7,26,-7.9934006
1990,7,27,-8.040756
1990,7,28,-7.2505875
1990,7,29,-6.3362427
1990,7,30,-4.459961
1990,7,31,-2.0881195
1990,8,1,0.9758072
1990,8,2,2.2548752
1990,8,3,4.860382
1990,8,4,7.58432
1990,8,5,7.3926163
1990,8,6,6.7105713
1990,8,7,6.3325577
1990,8,8,4.0218277
1990,8,9,3.1072845
1990,8,10,4.5396194
1990,8,11,4.598465
1990,8,12,6.7923126
1990,8,13,7.3709717
1990,8,14,7.4676056
1990,8,15,8.049263
1990,8,16,7.852043
1990,8,17,7.923401
1990,8,18,8.114487
1990,8,19,5.653061
1990,8,20,0.95693207
1990,8,21,0.33803558
1990,8,22,6.0343246
1990,8,23,9.502335
1990,8,24,9.370773
1990,8,25,10.19754
1990,8,26,9.074715
1990,8,27,7.4347
1990,8,28,7.597084
1990,8,29,6.8854065
1990,8,30,2.7363281
1990,8,31,-6.80748
1990,9,1,-11.174675
1990,9,2,-11.452713
1990,9,3,-5.0181503
1990,9,4,3.527031
1990,9,5,7.184128
1990,9,6,5.4640045
1990,9,7,6.9229355
1990,9,8,10.454224
1990,9,9,11.055038
1990,9,10,7.927063
1990,9,11,0.61130524
1990,9,12,-0.42596436
1990,9,13,4.7032394
1990,9,14,5.5406265
1990,9,15,0.86785126
1990,9,16,0.016242981
1990,9,17,1.7315903
1990,9,18,8.629768
1990,9,19,14.630119
1990,9,20,7.9113464
1990,9,21,2.8612366
1990,9,22,-1.9882736
1990,9,23,-7.9132385
1990,9,24,-10.595573
1990,9,25,-12.328403
1990,9,26,-12.889164
1990,9,27,-18.803886
1990,9,28,-21.709362
1990,9,29,-15.713837
1990,9,30,-2.017212
1990,10,1,9.318748
1990,10,2,17.480904
1990,10,3,23.338108
1990,10,4,22.509995
1990,10,5,13.3149185
1990,10,6,4.5112076
1990,10,7,5.3525505
1990,10,8,8.065105
1990,10,9,11.79707
1990,10,10,13.078648
1990,10,11,12.134747
1990,10,12,10.945396
1990,10,13,9.753494
1990,10,14,9.128323
1990,10,15,10.430405
1990,10,16,13.553436
1990,10,17,15.007072
1990,10,18,13.634586
1990,10,19,15.440838
1990,10,20,13.67535
1990,10,21,11.069305
1990,10,22,8.552256
1990,10,23,7.555235
1990,10,24,7.0192165
1990,10,25,7.714428
1990,10,26,7.487221
1990,10,27,3.6852608
1990,10,28,3.9411373
1990,10,29,4.823101
1990,10,30,9.028412
1990,10,31,10.585276
1990,11,1,12.352829
1990,11,2,12.174181
1990,11,3,11.531944
1990,11,4,10.368916
1990,11,5,7.8700647
1990,11,6,6.360298
1990,11,7,6.0136957
1990,11,8,6.4345293
1990,11,9,6.968524
1990,11,10,6.980179
1990,11,11,6.6760836
1990,11,12,8.657171
1990,11,13,11.725501
1990,11,14,13.372971
1990,11,15,11.205248
1990,11,16,10.085892
1990,11,17,10.356696
1990,11,18,11.525597
1990,11,19,11.453969
1990,11,20,10.500566
1990,11,21,8.912112
1990,11,22,8.302648
1990,11,23,8.086841
1990,11,24,8.42882
1990,11,25,8.057091
1990,11,26,7.3377066
1990,11,27,7.114318
1990,11,28,7.2299814
1990,11,29,7.9272575
1990,11,30,8.169639
1990,12,1,8.806235
1990,12,2,9.219986
1990,12,3,8.800429
1990,12,4,8.229122
1990,12,5,7.195209
1990,12,6,6.858945
1990,12,7,6.66891
1990,12,8,5.8752365
1990,12,9,5.0365453
1990,12,10,5.045916
1990,12,11,4.3996654
1990,12,12,3.498414
1990,12,13,2.9508963
1990,12,14,3.109931
1990,12,15,2.9222746
1990,12,16,2.8627968
1990,12,17,2.7222767
1990,12,18,2.275796
1990,12,19,1.6614885
1990,12,20,0.9918814
1990,12,21,0.4371462
1990,12,22,0.21735191
1990,12,23,0.35425758
1990,12,24,0.34905624
1990,12,25,-0.0042533875
1990,12,26,-0.11410713
1990,12,27,-0.33808804
1990,12,28,-0.5022583
1990,12,29,-0.44484138
1990,12,30,-0.5714636
1990,12,31,-0.499815
1991,1,1,-0.5200043
1991,1,2,-0.540802
1991,1,3,-0.50864124
1991,1,4,-0.03634453
1991,1,5,0.033008575
1991,1,6,0.016558647
1991,1,7,-0.41623592
1991,1,8,-0.80788803
1991,1,9,-0.9863157
1991,1,10,-0.9202156
1991,1,11,-0.9596453
1991,1,12,-1.0400858
1991,1,13,-1.0717182
1991,1,14,-0.8535242
1991,1,15,-0.8797741
1991,1,16,-0.99597263
1991,1,17,-1.2673597
1991,1,18,-1.7625599
1991,1,19,-1.7832298
1991,1,20,-1.7202063
1991,1,21,-1.7823858
1991,1,22,-1.5797987
1991,1,23,-1.4814949
1991,1,24,-1.5515022
1991,1,25,-1.8030167
1991,1,26,-1.8041649
1991,1,27,-1.902832
1991,1,28,-1.9222517
1991,1,29,-1.8118572
1991,1,30,-1.4113622
1991,1,31,-1.5935578
1991,2,1,-2.240296
1991,2,2,-2.265191
1991,2,3,-2.1844468
1991,2,4,-2.4159555
1991,2,5,-2.486321
1991,2,6,-2.5834198
1991,2,7,-2.3593183
1991,2,8,-2.4488974
1991,2,9,-2.4135697
1991,2,10,-2.4606616
1991,2,11,-2.347624
1991,2,12,-2.2694788
1991,2,13,-2.0253477
1991,2,14,-1.5575709
1991,2,15,-0.9309503
1991,2,16,-0.90449554
1991,2,17,-1.5648876
1991,2,18,-2.5026479
1991,2,19,-3.0431008
1991,2,20,-3.231441
1991,2,21,-2.788501
1991,2,22,-2.02105
1991,2,23,-1.2961023
1991,2,24,-0.5825801
1991,2,25,0.103851795
1991,2,26,0.462574
1991,2,27,0.5647826
1991,2,28,0.6808915
1991,3,1,1.0337758
1991,3,2,1.0487123
1991,3,3,0.8627491
1991,3,4,0.93081236
1991,3,5,0.7680397
1991,3,6,0.8044596
1991,3,7,0.64818096
1991,3,8,1.0274973
1991,3,9,1.4145432
1991,3,10,1.5693436
1991,3,11,1.7018232
1991,3,12,1.4812479
1991,3,13,1.2137156
1991,3,14,1.5096226
1991,3,15,1.989891
1991,3,16,1.9077845
1991,3,17,1.5728922
1991,3,18,1.2165098
1991,3,19,0.4583187
1991,3,20,0.73796177
1991,3,21,1.5813322
1991,3,22,2.0961533
1991,3,23,2.331768
1991,3,24,2.707058
1991,3,25,3.4008923
1991,3,26,3.3670692
1991,3,27,1.4179287
1991,3,28,0.12580109
1991,3,29,0.14538193
1991,3,30,-0.23895264
1991,3,31,-0.007780075
1991,4,1,0.38689232
1991,4,2,0.13596344
1991,4,3,-0.5174923
1991,4,4,-0.97016525
1991,4,5,-0.80251694
1991,4,6,-1.3730984
1991,4,7,-1.5577126
1991,4,8,-0.5428028
1991,4,9,1.8335629
1991,4,10,3.622486
1991,4,11,3.3105755
1991,4,12,2.5881462
1991,4,13,1.7265701
1991,4,14,0.6994095
1991,4,15,-0.6198845
1991,4,16,-1.1519985
1991,4,17,-1.7904358
1991,4,18,-2.549343
1991,4,19,-3.711666
1991,4,20,-4.138859
1991,4,21,-6.2815228
1991,4,22,-9.595486
1991,4,23,-11.517618
1991,4,24,-11.603069
1991,4,25,-9.229488
1991,4,26,-6.9301395
1991,4,27,-5.81234
1991,4,28,-5.191807
1991,4,29,-3.987648
1991,4,30,-2.7303123
1991,5,1,-2.3142433
1991,5,2,-2.2970314
1991,5,3,-2.2413712
1991,5,4,-1.5837746
1991,5,5,0.0052871704
1991,5,6,-0.3011284
1991,5,7,-0.8866501
1991,5,8,0.5544739
1991,5,9,0.824749
1991,5,10,1.5182877
1991,5,11,3.4956055
1991,5,12,3.6719856
1991,5,13,3.2042923
1991,5,14,3.233448
1991,5,15,2.881733
1991,5,16,0.88061905
1991,5,17,-0.5215759
1991,5,18,-0.95404816
1991,5,19,-1.7255554
1991,5,20,-3.2504425
1991,5,21,-4.2268333
1991,5,22,-3.291462
1991,5,23,-2.7891273
1991,5,24,-3.1960182
1991,5,25,-2.3365822
1991,5,26,-1.705925
1991,5,27,-1.7984962
1991,5,28,-1.3259926
1991,5,29,-1.8388214
1991,5,30,-0.9747696
1991,5,31,-1.4008446
1991,6,1,-2.610485
1991,6,2,-3.8926353
1991,6,3,-3.8069
1991,6,4,-3.2814445
1991,6,5,-3.5083618
1991,6,6,-2.674881
1991,6,7,-4.2777214
1991,6,8,-4.8665123
1991,6,9,-3.1213112
1991,6,10,-0.5672798
1991,6,11,-0.55908966
1991,6,12,-2.3567657
1991,6,13,-2.7148056
1991,6,14,-1.6193466
1991,6,15,-1.6958466
1991,6,16,-2.5575333
1991,6,17,-1.9504623
1991,6,18,-1.6999245
1991,6,19,-1.1114616
1991,6,20,-0.6972275
1991,6,21,-1.5046768
1991,6,22,-2.588745
1991,6,23,-4.184704
1991,6,24,-5.6824646
1991,6,25,-3.6911545
1991,6,26,-0.66763306
1991,6,27,0.93805695
1991,6,28,1.5651474
1991,6,29,2.4074326
1991,6,30,0.80137634
1991,7,1,0.49736786
1991,7,2,1.6232605
1991,7,3,1.7076645
1991,7,4,0.42337036
1991,7,5,-0.20101166
1991,7,6,0.23535919
1991,7,7,-0.28823853
1991,7,8,-2.6952515
1991,7,9,-3.1004791
1991,7,10,-1.5774078
1991,7,11,-1.8936844
1991,7,12,-4.769989
1991,7,13,-5.7441406
1991,7,14,-3.713501
1991,7,15,-0.755249
1991,7,16,1.7025528
1991,7,17,0.99546814
1991,7,18,-0.16912842
1991,7,19,-1.2526855
1991,7,20,-1.0899277
1991,7,21,-0.14549255
1991,7,22,-0.28271484
1991,7,23,-1.0106735
1991,7,24,-1.530693
1991,7,25,-0.85440826
1991,7,26,0.7349777
1991,7,27,1.7254181
1991,7,28,1.5305252
1991,7,29,1.4223022
1991,7,30,4.4587097
1991,7,31,2.8319244
1991,8,1,2.7439346
1991,8,2,0.71027374
1991,8,3,1.1556625
1991,8,4,4.3039093
1991,8,5,5.009285
1991,8,6,3.108902
1991,8,7,3.1694489
1991,8,8,4.407646
1991,8,9,4.894081
1991,8,10,3.69516
1991,8,11,4.522789
1991,8,12,4.808655
1991,8,13,6.3952026
1991,8,14,8.408028
1991,8,15,9.019714
1991,8,16,7.7809906
1991,8,17,7.7077484
1991,8,18,6.1144333
1991,8,19,4.9491653
1991,8,20,3.2356567
1991,8,21,4.4791946
1991,8,22,6.016487
1991,8,23,6.724579
1991,8,24,7.902626
1991,8,25,8.8875885
1991,8,26,9.372787
1991,8,27,10.37014
1991,8,28,9.015205
1991,8,29,7.1198196
1991,8,30,5.1208344
1991,8,31,2.2617798
1991,9,1,1.7428894
1991,9,2,-1.4017639
1991,9,3,-6.3698807
1991,9,4,-13.107162
1991,9,5,-16.723152
1991,9,6,-10.755234
1991,9,7,-2.846344
1991,9,8,2.1897964
1991,9,9,7.8791122
1991,9,10,9.542465
1991,9,11,8.249535
1991,9,12,4.5963745
1991,9,13,1.4969711
1991,9,14,-4.492134
1991,9,15,-8.854034
1991,9,16,-12.316414
1991,9,17,-12.810589
1991,9,18,-6.1812057
1991,9,19,-0.07548523
1991,9,20,9.841896
1991,9,21,14.099541
1991,9,22,8.672638
1991,9,23,-1.2843704
1991,9,24,-6.718937
1991,9,25,-9.838779
1991,9,26,-9.336105
1991,9,27,-5.8029366
1991,9,28,-1.2962112
1991,9,29,2.0758324
1991,9,30,2.6684685
1991,10,1,3.2566566
1991,10,2,3.395237
1991,10,3,5.924488
1991,10,4,7.9608383
1991,10,5,8.087589
1991,10,6,4.375248
1991,10,7,-1.7506142
1991,10,8,-4.9386253
1991,10,9,-6.103157
1991,10,10,-3.2666397
1991,10,11,1.5711708
1991,10,12,3.9270325
1991,10,13,5.3441696
1991,10,14,5.3014717
1991,10,15,4.1059647
1991,10,16,0.89107895
1991,10,17,-1.2859535
1991,10,18,-0.4141922
1991,10,19,1.610218
1991,10,20,-2.8669777
1991,10,21,1.1263084
1991,10,22,0.8875904
1991,10,23,1.1460972
1991,10,24,-4.7027493
1991,10,25,-9.280199
1991,10,26,-9.671942
1991,10,27,-10.91992
1991,10,28,-9.619208
1991,10,29,-9.242413
1991,10,30,-10.042551
1991,10,31,-9.553461
1991,11,1,-7.2729454
1991,11,2,-10.231202
1991,11,3,-7.477072
1991,11,4,-11.088835
1991,11,5,-10.282211
1991,11,6,-10.052786
1991,11,7,-10.356538
1991,11,8,-9.183146
1991,11,9,-8.22241
1991,11,10,-7.006844
1991,11,11,-6.505874
1991,11,12,-5.4781876
1991,11,13,-6.1041274
1991,11,14,-6.9818425
1991,11,15,-8.790585
1991,11,16,-11.050272
1991,11,17,-13.273436
1991,11,18,-14.352202
1991,11,19,-15.723592
1991,11,20,-15.960611
1991,11,21,-16.346886
1991,11,22,-16.248772
1991,11,23,-15.088442
1991,11,24,-14.595189
1991,11,25,-14.07417
1991,11,26,-12.798875
1991,11,27,-11.869096
1991,11,28,-11.367846
1991,11,29,-10.740431
1991,11,30,-10.287373
1991,12,1,-9.846064
1991,12,2,-9.311466
1991,12,3,-8.708037
1991,12,4,-8.1210785
1991,12,5,-7.4826746
1991,12,6,-6.864395
1991,12,7,-6.267103
1991,12,8,-5.4061165
1991,12,9,-4.599106
1991,12,10,-3.8482084
1991,12,11,-3.2115517
1991,12,12,-3.0134716
1991,12,13,-2.8556824
1991,12,14,-2.9814959
1991,12,15,-3.5668182
1991,12,16,-3.7944345
1991,12,17,-3.7361517
1991,12,18,-3.578741
1991,12,19,-3.3336716
1991,12,20,-3.0517445
1991,12,21,-2.801858
1991,12,22,-2.718505
1991,12,23,-3.0073967
1991,12,24,-2.951971
1991,12,25,-2.6179132
1991,12,26,-2.240919
1991,12,27,-1.8131008
1991,12,28,-1.7617903
1991,12,29,-1.5240049
1991,12,30,-1.351263
1991,12,31,-1.1387434
1992,1,1,-0.85980797
1992,1,2,-0.66510105
1992,1,3,-0.43112278
1992,1,4,-0.47029305
1992,1,5,-0.469553
1992,1,6,-0.26319122
1992,1,7,0.17593479
1992,1,8,0.52083206
1992,1,9,0.7841759
1992,1,10,0.8697729
1992,1,11,1.0356407
1992,1,12,1.1189756
1992,1,13,0.9068413
1992,1,14,0.28268337
1992,1,15,-0.063705444
1992,1,16,0.08117771
1992,1,17,-0.21854496
1992,1,18,-0.19067574
1992,1,19,0.17619228
1992,1,20,0.10039806
1992,1,21,0.094429016
1992,1,22,0.32397842
1992,1,23,0.57528114
1992,1,24,0.29636574
1992,1,25,0.7746382
1992,1,26,1.343606
1992,1,27,1.3731546
1992,1,28,1.7052517
1992,1,29,1.9878035
1992,1,30,1.7853265
1992,1,31,1.6360536
1992,2,1,1.8041835
1992,2,2,1.9375439
1992,2,3,1.7580242
1992,2,4,1.7704582
1992,2,5,2.0880203
1992,2,6,1.8748281
1992,2,7,1.7411675
1992,2,8,1.6119218
1992,2,9,1.3739821
1992,2,10,1.0536392
1992,2,11,0.81556606
1992,2,12,0.530653
1992,2,13,0.24997997
1992,2,14,-0.39878374
1992,2,15,-0.91781974
1992,2,16,-1.022079
1992,2,17,-1.1241003
1992,2,18,-1.1401465
1992,2,19,-0.7965857
1992,2,20,-0.3700409
1992,2,21,0.037317514
1992,2,22,0.5385475
1992,2,23,0.51275325
1992,2,24,0.46783805
1992,2,25,0.91071796
1992,2,26,1.4462571
1992,2,27,1.7949119
1992,2,28,2.0575905
1992,2,29,nan
1992,3,1,3.0291176
1992,3,2,3.730976
1992,3,3,3.9250612
1992,3,4,3.937573
1992,3,5,3.8444338
1992,3,6,3.7356567
1992,3,7,3.7072935
1992,3,8,3.5658226
1992,3,9,3.3639822
1992,3,10,2.9640942
1992,3,11,2.8361626
1992,3,12,2.7935877
1992,3,13,1.8843536
1992,3,14,0.06810379
1992,3,15,-0.9008045
1992,3,16,-0.8502178
1992,3,17,-0.15935898
1992,3,18,0.5570173
1992,3,19,1.0821304
1992,3,20,0.603982
1992,3,21,-0.63735104
1992,3,22,-1.0008745
1992,3,23,-0.5100689
1992,3,24,0.272686
1992,3,25,0.7734394
1992,3,26,1.0153809
1992,3,27,0.57863617
1992,3,28,0.6987152
1992,3,29,1.2452126
1992,3,30,0.000579834
1992,3,31,-2.0379028
1992,4,1,-3.5660572
1992,4,2,-4.0645714
1992,4,3,-3.8349533
1992,4,4,-3.447071
1992,4,5,-3.3889885
1992,4,6,-2.501707
1992,4,7,-0.9839096
1992,4,8,1.0215721
1992,4,9,1.6541119
1992,4,10,1.337944
1992,4,11,1.9709797
1992,4,12,3.0007973
1992,4,13,3.0235634
1992,4,14,2.1095314
1992,4,15,1.5803375
1992,4,16,0.9569435
1992,4,17,0.96033096
1992,4,18,0.5027504
1992,4,19,-1.6915436
1992,4,20,-2.5320663
1992,4,21,-1.9265137
1992,4,22,-1.4940796
1992,4,23,-1.7063942
1992,4,24,-1.1106148
1992,4,25,-1.8891411
1992,4,26,-3.1738434
1992,4,27,-3.7613907
1992,4,28,-3.8407936
1992,4,29,-2.7671242
1992,4,30,-1.7467766
1992,5,1,-1.841938
1992,5,2,-0.22842407
1992,5,3,0.98978806
1992,5,4,0.4206276
1992,5,5,-0.9959221
1992,5,6,-2.4336357
1992,5,7,-2.678131
1992,5,8,-2.0245895
1992,5,9,-4.1164474
1992,5,10,-7.7748604
1992,5,11,-8.173897
1992,5,12,-6.738991
1992,5,13,-4.5243874
1992,5,14,-3.6355057
1992,5,15,-4.8711205
1992,5,16,-4.766247
1992,5,17,-3.033947
1992,5,18,-3.822281
1992,5,19,-4.053219
1992,5,20,-3.0668755
1992,5,21,-1.5518379
1992,5,22,0.7808647
1992,5,23,4.5116043
1992,5,24,4.645054
1992,5,25,2.7464714
1992,5,26,-0.3813858
1992,5,27,-2.5448608
1992,5,28,-3.2961235
1992,5,29,-3.6013145
1992,5,30,-3.3162918
1992,5,31,-3.2267075
1992,6,1,-2.2759514
1992,6,2,-1.3245811
1992,6,3,-1.6241646
1992,6,4,-2.2923927
1992,6,5,-1.8885155
1992,6,6,1.8894196
1992,6,7,6.3380814
1992,6,8,7.105709
1992,6,9,7.1583557
1992,6,10,6.5042763
1992,6,11,4.5998116
1992,6,12,2.3412437
1992,6,13,0.72856903
1992,6,14,-2.7286644
1992,6,15,-3.8954582
1992,6,16,-3.002365
1992,6,17,-0.9508095
1992,6,18,-0.8166504
1992,6,19,-0.8230591
1992,6,20,-0.7313309
1992,6,21,-2.1290817
1992,6,22,0.3070984
1992,6,23,1.8993988
1992,6,24,2.97126
1992,6,25,4.695633
1992,6,26,5.933731
1992,6,27,7.703392
1992,6,28,7.3560715
1992,6,29,5.822174
1992,6,30,5.984108
1992,7,1,3.1321487
1992,7,2,2.492134
1992,7,3,3.3998642
1992,7,4,5.2442856
1992,7,5,6.1954803
1992,7,6,6.005287
1992,7,7,6.2245483
1992,7,8,5.7470093
1992,7,9,5.8761597
1992,7,10,6.497505
1992,7,11,6.729492
1992,7,12,6.8155594
1992,7,13,6.04924
1992,7,14,4.3238907
1992,7,15,3.7697601
1992,7,16,4.1141434
1992,7,17,4.4389725
1992,7,18,5.185562
1992,7,19,7.527313
1992,7,20,8.58638
1992,7,21,6.5380554
1992,7,22,5.147644
1992,7,23,6.2230377
1992,7,24,8.263802
1992,7,25,9.652962
1992,7,26,10.957603
1992,7,27,11.147766
1992,7,28,8.421562
1992,7,29,6.2284775
1992,7,30,4.4895935
1992,7,31,6.934227
1992,8,1,9.601959
1992,8,2,12.175629
1992,8,3,11.401886
1992,8,4,9.530228
1992,8,5,8.288826
1992,8,6,8.986374
1992,8,7,8.463715
1992,8,8,7.180275
1992,8,9,6.280571
1992,8,10,7.2044373
1992,8,11,6.3384857
1992,8,12,4.6176147
1992,8,13,0.6807785
1992,8,14,0.32743835
1992,8,15,2.0668335
1992,8,16,6.976158
1992,8,17,7.675644
1992,8,18,9.896454
1992,8,19,8.491852
1992,8,20,7.4483566
1992,8,21,5.7901917
1992,8,22,6.750084
1992,8,23,8.139
1992,8,24,6.0454636
1992,8,25,5.7517776
1992,8,26,5.0600357
1992,8,27,3.7795715
1992,8,28,5.698303
1992,8,29,6.627281
1992,8,30,6.222145
1992,8,31,7.4332504
1992,9,1,7.9216537
1992,9,2,10.255966
1992,9,3,5.090561
1992,9,4,-6.7968674
1992,9,5,-12.113579
1992,9,6,-11.092415
1992,9,7,-6.270584
1992,9,8,0.22311401
1992,9,9,1.095665
1992,9,10,3.6686401
1992,9,11,8.862434
1992,9,12,11.661888
1992,9,13,5.0032196
1992,9,14,-1.1670151
1992,9,15,-3.0582047
1992,9,16,-2.0605087
1992,9,17,2.7024689
1992,9,18,10.19857
1992,9,19,8.290176
1992,9,20,5.053467
1992,9,21,2.9033508
1992,9,22,-1.493969
1992,9,23,-5.5442467
1992,9,24,-5.8015137
1992,9,25,1.0789566
1992,9,26,8.480598
1992,9,27,5.5336647
1992,9,28,-0.4379425
1992,9,29,-8.193199
1992,9,30,-15.392742
1992,10,1,-19.568161
1992,10,2,-18.962124
1992,10,3,-17.532368
1992,10,4,-14.452045
1992,10,5,-12.030312
1992,10,6,-11.809071
1992,10,7,-11.720303
1992,10,8,-5.850071
1992,10,9,-0.19730759
1992,10,10,0.28160095
1992,10,11,-5.3136635
1992,10,12,-9.565556
1992,10,13,-11.658333
1992,10,14,-11.207745
1992,10,15,-8.875168
1992,10,16,-9.938707
1992,10,17,-11.502741
1992,10,18,-13.520451
1992,10,19,-15.337067
1992,10,20,-16.285046
1992,10,21,-15.109104
1992,10,22,-12.819021
1992,10,23,-11.669806
1992,10,24,-13.502454
1992,10,25,-15.52227
1992,10,26,-15.156223
1992,10,27,-15.301654
1992,10,28,-15.432041
1992,10,29,-15.60524
1992,10,30,-14.234422
1992,10,31,-12.413528
1992,11,1,-10.853486
1992,11,2,-8.421983
1992,11,3,-4.6532583
1992,11,4,-1.9665747
1992,11,5,-4.9149246
1992,11,6,-5.374484
1992,11,7,-2.965002
1992,11,8,-0.8609476
1992,11,9,0.17200565
1992,11,10,0.675251
1992,11,11,1.5433283
1992,11,12,2.114056
1992,11,13,2.588109
1992,11,14,3.246306
1992,11,15,3.2234612
1992,11,16,2.17726
1992,11,17,0.5520599
1992,11,18,0.46515536
1992,11,19,0.43905586
1992,11,20,-0.60711145
1992,11,21,-0.8407953
1992,11,22,-0.018857598
1992,11,23,1.2624035
1992,11,24,1.293822
1992,11,25,2.0712194
1992,11,26,2.6282477
1992,11,27,3.4168077
1992,11,28,4.396666
1992,11,29,4.619783
1992,11,30,4.8619623
1992,12,1,5.1321745
1992,12,2,4.826838
1992,12,3,4.123646
1992,12,4,3.5957065
1992,12,5,3.1484146
1992,12,6,3.591774
1992,12,7,3.8909588
1992,12,8,3.7606344
1992,12,9,3.0749998
1992,12,10,2.5205517
1992,12,11,2.4821587
1992,12,12,2.5198584
1992,12,13,2.683177
1992,12,14,2.4536057
1992,12,15,2.1355896
1992,12,16,1.924696
1992,12,17,1.7236805
1992,12,18,1.3645802
1992,12,19,0.89587593
1992,12,20,1.0315657
1992,12,21,1.3785334
1992,12,22,1.1560507
1992,12,23,0.6408653
1992,12,24,0.3830166
1992,12,25,0.32825756
1992,12,26,0.62419415
1992,12,27,0.58239365
1992,12,28,0.5978241
1992,12,29,0.5778208
1992,12,30,0.24031925
1992,12,31,0.18160725
1993,1,1,0.039700508
1993,1,2,-0.016565323
1993,1,3,-0.005013466
1993,1,4,0.20608997
1993,1,5,0.42071533
1993,1,6,0.3323946
1993,1,7,0.08975124
1993,1,8,0.054008484
1993,1,9,-0.4140978
1993,1,10,-0.4419756
1993,1,11,-0.5667391
1993,1,12,-0.19790459
1993,1,13,-0.22267151
1993,1,14,-0.09967041
1993,1,15,-0.0763998
1993,1,16,-0.10952854
1993,1,17,-0.100605965
1993,1,18,0.06964588
1993,1,19,0.1511116
1993,1,20,0.30204296
1993,1,21,0.294734
1993,1,22,0.10409832
1993,1,23,0.18096542
1993,1,24,0.5493822
1993,1,25,0.71931934
1993,1,26,0.35869503
1993,1,27,-0.10013962
1993,1,28,0.051912308
1993,1,29,0.015428543
1993,1,30,-0.45235538
1993,1,31,-0.9757314
1993,2,1,-1.4277635
1993,2,2,-1.2342529
1993,2,3,-1.055572
1993,2,4,-0.7361889
1993,2,5,-0.7031245
1993,2,6,-0.6394205
1993,2,7,-0.15445423
1993,2,8,0.3011303
1993,2,9,0.5915086
1993,2,10,0.42533422
1993,2,11,0.10126996
1993,2,12,-0.33191884
1993,2,13,-0.47541547
1993,2,14,-0.1760773
1993,2,15,0.16462183
1993,2,16,0.18217541
1993,2,17,0.3077469
1993,2,18,0.5748464
1993,2,19,0.6419172
1993,2,20,0.71493113
1993,2,21,0.80327344
1993,2,22,0.5852244
1993,2,23,-0.50298834
1993,2,24,-1.1526387
1993,2,25,-1.7627001
1993,2,26,-1.8957849
1993,2,27,-1.8068206
1993,2,28,-2.099258
1993,3,1,-3.1305845
1993,3,2,-3.5635114
1993,3,3,-3.676091
1993,3,4,-3.334927
1993,3,5,-3.4222698
1993,3,6,-3.7168765
1993,3,7,-3.969256
1993,3,8,-3.88524
1993,3,9,-3.203783
1993,3,10,-2.8163671
1993,3,11,-2.2256289
1993,3,12,-1.9068966
1993,3,13,-1.509326
1993,3,14,-1.059905
1993,3,15,-0.7837963
1993,3,16,-0.9164915
